campaign_id,name,severity,detection_method,event_fact,state_framing,framing_delta,source_type,signal_title,published_at,url,region,channel,category
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,«Это не наша война». Министр обороны Германии отверг призыв Трампа отправить военные корабли в Ормузский пролив,2026-03-16 12:57:17+00,https://meduza.io/news/2026/03/16/eto-ne-nasha-voyna-ministr-oborony-germanii-otverg-prizyv-trampa-otpravit-voennye-korabli-v-ormuzskiy-proliv,global,,russian_independent
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,Мерц: конфликт вокруг Ирана не касается НАТО,2026-03-16 16:39:30+00,https://russian.rt.com/world/news/1608011-merc-iran-nato?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,Стубб призвал прислушаться к угрозе Трампа о плохом будущем НАТО,2026-03-17 00:06:21+00,https://russian.rt.com/world/news/1608113-stubb-tramp-nato?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,В Совбезе Ирана заявили о близкой победе над «недобитками с острова Эпштейна»,2026-03-17 07:21:45+00,https://russian.rt.com/world/news/1608200-irna-pobeda-nedobitki-ostrov-epshtein?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,Цингиссер: Бунт на корабле,2026-03-17 07:34:33+00,https://tribuna.ee/public/feuilleton/tsingisser-bunt-na-korable/,global,,russian_language_ee
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,Стубб: ЕС не хочет помогать Трампу с Ираном из-за отсутствия консультаций,2026-03-17 12:29:27+00,https://russian.rt.com/world/news/1608377-stubb-tramp-iran?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
117,Coordinated amplification of Trump's anti-NATO rhetoric to portray alliance as failing and divided,MEDIUM,framing_analysis,"Donald Trump made statements regarding NATO's future, its role in the Iran conflict, and its support for Ukraine, leading to reactions from various international figures.","Russian state media extensively covers Trump's statements, emphasizing his criticisms of NATO, his doubts about allies' commitment, and the 'bad future' he predicts for the alliance. They also highlight reactions from European politicians (Filippo, Stubb, Merz) that align with or amplify Trump's critical stance on NATO, and include comments from Russian officials (Dmitriev). The coverage suggests a weakening and divided NATO.","",rss,Трамп раскритиковал НАТО за отказ поддержать операцию против Ирана,2026-03-17 16:10:30+00,https://russian.rt.com/world/news/1608491-tramp-nato-iran-kritika?utm_source=rss&utm_medium=rss&utm_campaign=RSS,global,,ru_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,В Новосибирской области могут рассмотреть меры по ограничению продажи алкоголя,2026-03-12 04:16:08+00,https://tass.ru/obschestvo/26732637,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,Еще в двух населенных пунктах Новосибирской области введен карантин по бешенству,2026-03-18 02:28:00+00,https://www.interfax.ru/russia/1078503,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,Карантин по бешенству ввели еще в двух населенных пунктах Новосибирской области,2026-03-18 06:04:15+00,https://www.kommersant.ru/doc/8514594,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,"Новосибирский губернатор назвал меры по ликвидации заболеваний скота ""абсолютно необходимыми""",2026-03-19 03:44:00+00,https://www.interfax.ru/russia/1078738,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,Губернатор Новосибирской области прокомментировал массовый убой скота в регионе,2026-03-19 03:57:18+00,https://www.kommersant.ru/doc/8515418,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,"Новосибирский губернатор заверил, что проблем с молоком и мясом в регионе нет",2026-03-19 05:41:00+00,https://www.interfax.ru/russia/1078752,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,"Новосибирский губернатор объяснил, что проблема болезней скота связана не только с ЛПХ",2026-03-19 06:03:00+00,https://www.interfax.ru/russia/1078754,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,"«Строгие, но абсолютно необходимые меры». Глава Новосибирской области впервые прокомментировал принудительный забой скота, вызвавший протесты фермеров",2026-03-19 07:02:11+00,https://meduza.io/news/2026/03/19/strogie-no-absolyutno-neobhodimye-mery-glava-novosibirskoy-oblasti-vpervye-prokommentiroval-prinuditelnyy-zaboy-skota-vyzvavshiy-protesty-fermerov,global,,russian_independent
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,Изъятие скота завершили в половине очагов болезни в Новосибирской области,2026-03-19 11:44:32+00,https://www.kommersant.ru/doc/8515850,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,Новых случаев пастереллеза в Новосибирской области не выявляют уже 15 дней,2026-03-20 04:19:00+00,https://www.interfax.ru/russia/1078970,global,,russian_state
118,Systematic omission of public discontent regarding livestock culling,HIGH,framing_analysis,Novosibirsk Governor Andrey Travnikov commented on the forced culling of livestock in the region due to outbreaks of pasteurellosis and rabies.,"Russian state media reports focus on the governor's statements emphasizing the necessity and legality of the measures, the absence of new outbreaks, the lack of meat/milk shortages, and the completion of culling in some areas. They also mention the governor's initiative to limit alcohol sales, seemingly unrelated.","Russian state media systematically omits any mention of farmer protests or public discontent regarding the culling, focusing solely on the official narrative of effective and necessary measures. The inclusion of an unrelated alcohol sales initiative also serves to dilute the focus on the controversial culling.",rss,В Новосибирской области новые очаги пастереллеза не выявляют уже 15 дней,2026-03-20 04:20:37+00,https://tass.ru/obschestvo/26827563,global,,russian_state
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Poland deploys MiG-29 fighters to intercept Russian Il-20,2026-03-17 08:09:28+00,https://defence-blog.com/poland-deploys-mig-29-fighters-to-intercept-russian-il-20/,global,,defense_osint
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Russian fighter jet breaches Estonia's airspace,2026-03-19 10:47:00+00,https://news.err.ee/1609971959/russian-fighter-jet-breaches-estonia-s-airspace,global,,estonian_media
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Russian fighter jet breaches Estonia's airspace,2026-03-19 10:47:00+00,https://news.err.ee/1609971959/russian-fighter-jet-breaches-estonia-s-airspace,global,,estonian_media
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Российский истребитель нарушил воздушное пространство Эстонии,2026-03-19 10:52:00+00,https://rus.err.ee/1609971983/rossijskij-istrebitel-narushil-vozdushnoe-prostranstvo-jestonii,global,,estonian_media
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Российский истребитель нарушил воздушное пространство Эстонии,2026-03-19 11:00:00+00,https://pmo.ee/8436607,global,,estonian_media
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Эстония заявила о нарушении российским истребителем ее воздушного пространства,2026-03-19 11:02:00+00,https://www.interfax.ru/world/1078823,global,,russian_state
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,МИД Эстонии обвинил Россию в нарушении воздушного пространства,2026-03-19 11:08:08+00,https://www.kommersant.ru/doc/8515804,global,,russian_state
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Дипломата РФ вызвали в МИД Эстонии,2026-03-19 11:20:40+00,https://tass.ru/mezhdunarodnaya-panorama/26818593,global,,russian_state
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Истребитель РФ нарушил воздушное пространство Эстонии,2026-03-19 11:30:56+00,https://tribuna.ee/tribuna/society/istrebitel-rf-narushil-vozdushnoe-prostranstvo-estonii/,global,,russian_language_ee
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",telegram,МИД Эстонии обвинил российский истребитель в нарушении воздушного пространстваТакие заявления со сто…,2026-03-19 11:38:04+00,https://t.me/baltnews/68642,global,,
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Российский истребитель нарушил воздушное пространство Эстонии,2026-03-19 12:19:44+00,https://www.mke.ee/sobytiya/rossijskij-istrebitel-narushil-vozdushnoe-prostranstvo-estonii/,global,,russian_language_ee
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Российский истребитель нарушил воздушное пространство Эстонии,2026-03-19 12:19:44+00,https://www.mke.ee/sobytiya/rossijskij-istrebitel-narushil-vozdushnoe-prostranstvo-estonii/,global,,russian_language_ee
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,"Эстония заявила, что российский истребитель нарушил ее воздушное пространство ",2026-03-19 13:06:03+00,https://meduza.io/news/2026/03/19/estoniya-zayavila-chto-rossiyskiy-istrebitel-narushil-ee-vozdushnoe-prostranstvo,global,,russian_independent
119,Systematic doubt-casting and downplaying of airspace violation,HIGH,framing_analysis,"An Estonian official stated that a Russian Su-30 fighter jet violated Estonian airspace near Vaindloo island for approximately one minute, leading to Estonia summoning a Russian diplomat to issue a protest note.","Russian state media reports that Estonia 'stated' or 'accused' Russia of violating its airspace, often using hedging language like 'allegedly' (якобы) or 'as asserted' (как утверждается) when describing the violation. Some outlets mention that such statements from Estonia are 'constant' or that Italian air force planes intercepted the Russian jet, implying no real threat.","Russian state media consistently uses hedging language ('allegedly', 'as asserted') to cast doubt on the veracity of Estonia's claim, even though the event is reported as a fact by Estonian and independent media. One Russian state-affiliated outlet also downplays the incident by stating 'no threat to Estonia's security' and that such accusations are 'constant'.",rss,Russian plane enters Estonian airspace; ministry summons Russian diplomat,2026-03-19 13:10:31+00,https://bnn-news.com/russian-plane-enters-estonian-airspace-ministry-summons-russian-diplomat-278396,global,,baltic_media
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Депутат от «Единой России» извинился перед фермерами за принудительный забой скота — «от лица власти Новосибирской области»,2026-03-18 15:53:35+00,https://meduza.io/news/2026/03/18/deputat-ot-edinoy-rossii-izvinilsya-pered-fermerami-za-prinuditelnyy-zaboy-skota-ot-litsa-vlasti-novosibirskoy-oblasti,global,,russian_independent
120,Omission of official apology to control narrative,HIGH,framing_analysis,"Authorities in Novosibirsk Oblast are completing the forced culling of livestock due to a pasteurellosis outbreak, with compensation being paid to affected farmers.","Russian state media focuses on the successful containment of the disease (no new cases for 15 days), the completion of livestock culling in large farms, and the ongoing process of paying compensation and developing support measures for affected farmers. The tone is generally positive, emphasizing government action and support.","The key difference is the inclusion of the apology from a 'United Russia' deputy in the independent media, which is completely absent from the state media coverage. State media focuses solely on the positive aspects of disease control and compensation, omitting any acknowledgment of potential grievances or apologies from officials regarding the forced culling.",rss,Новых случаев пастереллеза в Новосибирской области не выявляли 15 дней,2026-03-20 04:55:30+00,https://www.kommersant.ru/doc/8516297,global,,russian_state
